product_key,product_name,total_quantity,initial_stock,reorder_point,current_stock,inventory_turnover,days_inventory_outstanding
1669,Plantronics Single Ear Headset,5,1647,411.75,1642,0.0030358227079538553,120231.0
1670,Cubify CubeX 3D Printer Triple Head Print,4,1474,368.5,1470,0.0027137042062415195,134502.5
1671,Cisco SPA525G2 5-Line IP Phone,8,537,134.25,529,0.0148975791433892,24500.625
1672,Star Micronics TSP800 TSP847IIU Receipt Printer,4,827,206.75,823,0.0048367593712212815,75463.75
1673,Konica Minolta magicolor 1690MF Multifunction Printer,8,1774,443.5,1766,0.004509582863585118,80938.75
1674,Lexmark X 9575 Professional All-in-One Color Printer,4,1699,424.75,1695,0.002354326074161271,155033.75
1675,Epson Perfection V600 Photo Scanner,3,1413,353.25,1410,0.0021231422505307855,171915.0
1676,Star Micronics TSP100 TSP143LAN Receipt Printer,4,953,238.25,949,0.004197271773347324,86961.25
1677,Lexmark 20R1285 X6650 Wireless All-in-One Printer,6,536,134.0,530,0.011194029850746268,32606.666666666668
1678,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,13,1839,459.75,1826,0.0070690592713431215,51633.46153846154
1679,Belkin iPhone and iPad Lightning Cable,7,1472,368.0,1465,0.004755434782608696,76754.28571428571
1680,PureGear Roll-On Screen Protector,34,1295,323.75,1261,0.026254826254826256,13902.20588235294
1681,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,18,1472,368.0,1454,0.012228260869565218,29848.888888888887
1682,iOttie XL Car Mount,14,1092,273.0,1078,0.01282051282051282,28470.0
1683,Clearsounds A400,11,1637,409.25,1626,0.006719609040928528,54318.63636363637
1684,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,11,1563,390.75,1552,0.007037747920665387,51863.181818181816
1685,Cisco SPA525G2 IP Phone - Wireless,26,1824,456.0,1798,0.01425438596491228,25606.153846153848
1686,ARKON Windshield Dashboard Air Vent Car Mount Holder,14,723,180.75,709,0.019363762102351315,18849.642857142855
1687,Jensen SMPS-640 - speaker phone,12,817,204.25,805,0.014687882496940025,24850.416666666664
1688,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,11,848,212.0,837,0.012971698113207548,28138.181818181816
1689,Plantronics Cordless Phone Headset with In-line Volume - M214C,27,614,153.5,587,0.043973941368078175,8300.37037037037
1690,Shocksock Galaxy S4 Armband,7,1197,299.25,1190,0.005847953216374269,62415.0
1691,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,17,1846,461.5,1829,0.009209100758396533,39634.705882352944
1692,HTC One Mini,19,1563,390.75,1544,0.01215611004478567,30026.052631578947
1693,Square Credit Card Reader,22,539,134.75,517,0.04081632653061224,8942.5
1694,GE DSL Phone Line Filter,15,1812,453.0,1797,0.008278145695364239,44092.0
1695,VTech DS6151,25,1785,446.25,1760,0.014005602240896359,26061.0
1696,GE 30522EE2,10,715,178.75,705,0.013986013986013986,26097.5
1697,Plantronics HL10 Handset Lifter,24,1670,417.5,1646,0.01437125748502994,25397.916666666668
1698,Vtech CS6719,32,835,208.75,803,0.03832335329341317,9524.21875
1699,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),28,1691,422.75,1663,0.01655824955647546,22043.392857142855
1700,Samsung Convoy 3,9,591,147.75,582,0.015228426395939087,23968.333333333332
1701,AT&T 1080 Corded phone,18,852,213.0,834,0.02112676056338028,17276.666666666668
1702,AT&T SB67148 SynJ,8,1070,267.5,1062,0.007476635514018692,48818.75
1703,Plantronics Voyager Pro HD - Bluetooth Headset,25,1315,328.75,1290,0.019011406844106463,19199.0
1704,Panasonic KX TS3282B Corded phone,9,1280,320.0,1271,0.00703125,51911.11111111111
1705,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",27,862,215.5,835,0.031322505800464036,11652.962962962964
1706,Samsung Galaxy S4 Active,8,1056,264.0,1048,0.007575757575757576,48180.0
1707,Polycom VVX 310 VoIP phone,40,1868,467.0,1828,0.021413276231263382,17045.5
1708,Anker 24W Portable Micro USB Car Charger,8,1693,423.25,1685,0.004725339633786178,77243.125
1709,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",21,855,213.75,834,0.02456140350877193,14860.714285714286
1710,Panasonic KX-TG9471B,27,690,172.5,663,0.0391304347826087,9327.777777777777
1711,HTC One,14,921,230.25,907,0.01520086862106406,24011.785714285714
1712,Apple iPhone 5C,15,1199,299.75,1184,0.012510425354462052,29175.666666666664
1713,Polycom SoundPoint Pro SE-225 Corded phone,19,506,126.5,487,0.037549407114624504,9720.526315789473
1714,Motorola Droid Maxx,21,632,158.0,611,0.03322784810126582,10984.761904761906
1715,Avaya 4621SW VoIP phone,12,1056,264.0,1044,0.011363636363636364,32120.0
1716,Jabra BIZ 2300 Duo QD Duo Corded Headset,17,1325,331.25,1308,0.012830188679245283,28448.529411764706
1717,Polycom CX300 Desktop Phone USB VoIP phone,15,1260,315.0,1245,0.011904761904761904,30660.0
1718,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",24,1554,388.5,1530,0.015444015444015444,23633.75
1719,Panasonic KX TS208W Corded phone,32,1034,258.5,1002,0.030947775628626693,11794.0625
1720,Digium D40 VoIP phone,27,925,231.25,898,0.02918918918918919,12504.62962962963
1721,Apple iPhone 5S,11,1917,479.25,1906,0.005738132498695879,63609.545454545456
1722,Mophie Juice Pack Helium for iPhone,24,1171,292.75,1147,0.02049530315969257,17808.958333333332
1723,Cisco Small Business SPA 502G VoIP phone,11,862,215.5,851,0.012761020881670533,28602.727272727276
1724,Anker Astro 15000mAh USB Portable Charger,13,1960,490.0,1947,0.0066326530612244895,55030.769230769234
1725,Samsung Galaxy Mega 6.3,39,581,145.25,542,0.06712564543889846,5437.564102564102
1726,Panasonic Business Telephones KX-T7736,3,855,213.75,852,0.0035087719298245615,104025.0
1727,Polycom CX600 IP Phone VoIP phone,17,1781,445.25,1764,0.009545199326221224,38239.117647058825
1728,Plantronics MX500i Earset,15,1088,272.0,1073,0.013786764705882353,26474.666666666668
1729,Cisco Unified IP Phone 7945G VoIP phone,34,794,198.5,760,0.042821158690176324,8523.823529411764
1730,Spigen Samsung Galaxy S5 Case Wallet,15,1747,436.75,1732,0.008586147681740127,42510.33333333333
1731,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,52,1569,392.25,1517,0.0331421287444232,11013.173076923078
1732,Pyle PMP37LED,43,1636,409.0,1593,0.02628361858190709,13886.976744186046
1733,Polycom SoundStation2 EX Conference phone,12,1756,439.0,1744,0.00683371298405467,53411.666666666664
1734,Logitech Mobile Speakerphone P710e - speaker phone,17,516,129.0,499,0.03294573643410853,11078.823529411764
1735,AT&T CL82213,17,859,214.75,842,0.01979045401629802,18443.235294117647
1736,LG G3,10,1746,436.5,1736,0.0057273768613974796,63729.00000000001
1737,"BlueLounge Milo Smartphone Stand, White/Metallic",12,1365,341.25,1353,0.008791208791208791,41518.75
1738,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,22,1199,299.75,1177,0.01834862385321101,19892.5
1739,Samsung Rugby III,24,947,236.75,923,0.025343189017951427,14402.291666666666
1740,Bose SoundLink Bluetooth Speaker,18,1355,338.75,1337,0.013284132841328414,27476.388888888887
1741,ClearOne CHATAttach 160 - speaker phone,16,864,216.0,848,0.018518518518518517,19710.0
1742,Panasonic KX T7736-B Digital phone,10,1174,293.5,1164,0.008517887563884156,42851.0
1743,Wilson Electronics DB Pro Signal Booster,32,1507,376.75,1475,0.021234240212342402,17189.21875
1744,Innergie mMini Combo Duo USB Travel Charging Kit,19,1849,462.25,1830,0.010275824770146024,35520.26315789474
1745,Jawbone JAMBOX Wireless Bluetooth Speaker,14,966,241.5,952,0.014492753623188406,25185.0
1746,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,6,913,228.25,907,0.0065717415115005475,55540.833333333336
1747,Nortel Business Series Terminal T7208 Digital phone,9,1978,494.5,1969,0.00455005055611729,80218.88888888889
1748,iHome FM Clock Radio with Lightning Dock,13,1085,271.25,1072,0.011981566820276499,30463.461538461535
1749,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,19,1756,439.0,1737,0.01082004555808656,33733.68421052632
1750,Cisco SPA 501G IP Phone,3,1747,436.75,1744,0.0017172295363480253,212551.66666666666
1751,Konftel 250 Conference phone - Charcoal black,9,1493,373.25,1484,0.006028131279303416,60549.44444444444
1752,Griffin GC36547 PowerJolt SE Lightning Charger,10,1935,483.75,1925,0.00516795865633075,70627.5
1753,AT&T EL51110 DECT,3,1071,267.75,1068,0.0028011204481792717,130305.0
1754,Clarity 53712,14,834,208.5,820,0.016786570743405275,21743.571428571428
1755,Jabra SPEAK 410,37,1745,436.25,1708,0.021203438395415473,17214.18918918919
1756,Xiaomi Mi3,4,536,134.0,532,0.007462686567164179,48910.0
1757,Plantronics 81402,15,1488,372.0,1473,0.010080645161290322,36208.0
1758,ClearSounds CSC500 Amplified Spirit Phone Corded phone,19,777,194.25,758,0.02445302445302445,14926.578947368422
1759,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,13,1719,429.75,1706,0.0075625363583478765,48264.23076923077
1760,Samsung Galaxy Note 2,30,1415,353.75,1385,0.02120141342756184,17215.833333333332
1761,LG Electronics Tone+ HBS-730 Bluetooth Headset,18,983,245.75,965,0.018311291963377416,19933.055555555555
1762,Mitel 5320 IP Phone VoIP phone,14,1765,441.25,1751,0.00793201133144476,46016.07142857143
1763,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,22,1847,461.75,1825,0.011911207363291824,30643.409090909092
1764,Panasonic KX T7731-B Digital phone,22,1230,307.5,1208,0.01788617886178862,20406.81818181818
1765,Apple EarPods with Remote and Mic,10,691,172.75,681,0.01447178002894356,25221.5
1766,Avaya IP Phone 1140E VoIP phone,5,1540,385.0,1535,0.003246753246753247,112419.99999999999
1767,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8,1023,255.75,1015,0.007820136852394917,46674.375
1768,AT&T 1070 Corded Phone,12,1417,354.25,1405,0.008468595624558928,43100.416666666664
1769,Polycom VoiceStation 500 Conference phone,15,900,225.0,885,0.016666666666666666,21900.0
1770,AT&T CL83451 4-Handset Telephone,10,1385,346.25,1375,0.007220216606498195,50552.5
1771,"Plantronics CS 50-USB - headset - Convertible, Monaural",13,1204,301.0,1191,0.01079734219269103,33804.61538461538
1772,Motorola Moto X,6,521,130.25,515,0.011516314779270634,31694.166666666664
1773,Cisco SPA301,30,973,243.25,943,0.030832476875642344,11838.166666666666
1774,Grandstream GXP1160 VoIP phone,24,1643,410.75,1619,0.014607425441265977,24987.291666666668
1775,Polycom SoundPoint IP 450 VoIP phone,22,709,177.25,687,0.031029619181946404,11762.954545454546
1776,Nortel Meridian M5316 Digital phone,13,805,201.25,792,0.016149068322981366,22601.923076923078
1777,Adtran 1202752G1,18,1793,448.25,1775,0.010039040713887339,36358.055555555555
1778,OtterBox Defender Series Case - Samsung Galaxy S4,27,1203,300.75,1176,0.022443890274314215,16262.777777777777
1779,iOttie HLCRIO102 Car Mount,12,1186,296.5,1174,0.01011804384485666,36074.16666666667
1780,Samsung Galaxy S4,13,784,196.0,771,0.016581632653061226,22012.30769230769
1781,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,5,1215,303.75,1210,0.00411522633744856,88694.99999999999
1782,Samsung Galaxy S4 Mini,15,1262,315.5,1247,0.011885895404120444,30708.666666666664
1783,LG G2,5,1750,437.5,1745,0.002857142857142857,127750.0
1784,Nortel Networks T7316 E Nt8 B27,29,1447,361.75,1418,0.020041465100207326,18212.241379310344
1785,Samsung Galaxy Note 3,13,880,220.0,867,0.014772727272727272,24707.69230769231
1786,netTALK DUO VoIP Telephone Service,26,959,239.75,933,0.027111574556830033,13462.884615384615
1787,LG Exalt,12,1530,382.5,1518,0.00784313725490196,46537.5
1788,Motorla HX550 Universal Bluetooth Headset,15,528,132.0,513,0.028409090909090908,12848.0
1789,RCA ViSYS 25425RE1 Corded phone,3,1406,351.5,1403,0.0021337126600284497,171063.3333333333
1790,Jabra SPEAK 410 Multidevice Speakerphone,13,1556,389.0,1543,0.008354755784061696,43687.69230769231
1791,Google Nexus 5,23,1378,344.5,1355,0.016690856313497822,21868.26086956522
1792,Speck Products Candyshell Flip Case,8,578,144.5,570,0.01384083044982699,26371.25
1793,Apple iPhone 5,24,1446,361.5,1422,0.016597510373443983,21991.25
1794,AT&T 17929 Lendline Telephone,35,958,239.5,923,0.03653444676409186,9990.57142857143
1795,ShoreTel ShorePhone IP 230 VoIP phone,21,1069,267.25,1048,0.019644527595884004,18580.238095238095
1796,"Logitech B530 USB Headset - headset - Full size, Binaural",25,1953,488.25,1928,0.012800819252432157,28513.8
1797,Nortel Meridian M3904 Professional Digital phone,32,1237,309.25,1205,0.025869037995149554,14109.53125
1798,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,25,1808,452.0,1783,0.013827433628318585,26396.8
1799,Motorola L804,19,1015,253.75,996,0.0187192118226601,19498.684210526317
1800,Samsung HM1900 Bluetooth Headset,27,1622,405.5,1595,0.016646115906288533,21927.037037037036
1801,Plantronics Encore H101 Dual Earpieces Headset,18,896,224.0,878,0.020089285714285716,18168.888888888887
1802,RCA ViSYS 25825 Wireless digital phone,7,538,134.5,531,0.013011152416356878,28052.85714285714
1803,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,9,1794,448.5,1785,0.005016722408026756,72756.66666666667
1804,Jackery Bar Premium Fast-charging Portable Charger,18,1386,346.5,1368,0.012987012987012988,28104.999999999996
1805,AT&T TR1909W,15,1296,324.0,1281,0.011574074074074073,31536.0
1806,"SmartStand Mobile Device Holder, Assorted Colors",13,656,164.0,643,0.019817073170731708,18418.46153846154
1807,Grandstream GXP2100 Mainstream Business Phone,10,1598,399.5,1588,0.006257822277847309,58327.0
1808,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,21,1383,345.75,1362,0.015184381778741865,24037.857142857145
1809,Samsung Replacement EH64AVFWE Premium Headset,21,1653,413.25,1632,0.012704174228675136,28730.714285714286
1810,Ooma Telo VoIP Home Phone System,18,1473,368.25,1455,0.012219959266802444,29869.166666666668
1811,Geemarc AmpliPOWER60,46,1607,401.75,1561,0.02862476664592408,12751.195652173914
1812,RCA ViSYS 25423RE1 Corded phone,2,1545,386.25,1543,0.0012944983818770227,281962.5
1813,Motorola HK250 Universal Bluetooth Headset,41,1982,495.5,1941,0.020686175580221997,17644.634146341465
1814,Cisco IP Phone 7961G-GE VoIP phone,15,1348,337.0,1333,0.01112759643916914,32801.33333333333
1815,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,29,1905,476.25,1876,0.015223097112860892,23976.724137931036
1816,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",12,1247,311.75,1235,0.009623095429029671,37929.583333333336
1817,Aastra 57i VoIP phone,26,1963,490.75,1937,0.013245033112582781,27557.5
1818,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,8,1488,372.0,1480,0.005376344086021506,67890.0
1819,BlackBerry Q10,27,520,130.0,493,0.051923076923076926,7029.62962962963
1820,i.Sound Portable Power - 8000 mAh,9,802,200.5,793,0.011221945137157107,32525.555555555555
1821,Jabra Supreme Plus Driver Edition Headset,22,1368,342.0,1346,0.01608187134502924,22696.363636363636
1822,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,13,583,145.75,570,0.022298456260720412,16368.846153846154
1823,Cisco SPA508G,15,1976,494.0,1961,0.0075910931174089065,48082.66666666667
1824,JBL Micro Wireless Portable Bluetooth Speaker,17,1910,477.5,1893,0.008900523560209424,41008.82352941176
1825,GE 2-Jack Phone Line Splitter,11,1780,445.0,1769,0.006179775280898876,59063.63636363636
1826,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",28,1069,267.25,1041,0.026192703461178673,13935.17857142857
1827,Panasonic KX - TS880B Telephone,11,1433,358.25,1422,0.007676203768318213,47549.545454545456
1828,ClearOne Communications CHAT 70 OC Speaker Phone,12,1685,421.25,1673,0.007121661721068249,51252.083333333336
1829,PayAnywhere Card Reader,25,1686,421.5,1661,0.01482799525504152,24615.6
1830,Avaya 5410 Digital phone,13,1508,377.0,1495,0.008620689655172414,42340.0
1831,Panasonic Kx-TS550,23,1292,323.0,1269,0.01780185758513932,20503.478260869564
1832,Motorola L703CM,32,1291,322.75,1259,0.024786986831913247,14725.46875
1833,Griffin GC17055 Auxiliary Audio Cable,27,1794,448.5,1767,0.015050167224080268,24252.222222222223
1834,AT&T 1080 Phone,13,991,247.75,978,0.013118062563067608,27824.23076923077
1835,Mitel MiVoice 5330e IP Phone,34,707,176.75,673,0.04809052333804809,7589.85294117647
1836,OtterBox Commuter Series Case - Samsung Galaxy S4,18,1583,395.75,1565,0.011370814908401769,32099.722222222223
1837,Nokia Lumia 1020,4,929,232.25,925,0.004305705059203444,84771.25000000001
1838,Cisco SPA 502G IP Phone,21,1484,371.0,1463,0.014150943396226415,25793.333333333332
1839,OtterBox Defender Series Case - iPhone 5c,5,1832,458.0,1827,0.0027292576419213972,133736.0
1840,Nokia Lumia 925,11,1019,254.75,1008,0.010794896957801767,33812.27272727273
1841,Cisco IP Phone 7961G VoIP phone - Dark gray,12,1090,272.5,1078,0.011009174311926606,33154.166666666664
1842,Toshiba IPT2010-SD IP Telephone,31,1550,387.5,1519,0.02,18250.0
1843,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,11,698,174.5,687,0.015759312320916905,23160.909090909092
1844,OtterBox Commuter Series Case - iPhone 5 & 5s,24,886,221.5,862,0.02708803611738149,13474.583333333334
1845,Avaya 5420 Digital phone,12,848,212.0,836,0.014150943396226415,25793.333333333332
1846,Wireless Extenders zBoost YX545 SOHO Signal Booster,24,1459,364.75,1435,0.01644962302947224,22188.958333333336
1847,Wilson SignalBoost 841262 DB PRO Amplifier Kit,17,1192,298.0,1175,0.014261744966442953,25592.941176470587
1848,AT&T 841000 Phone,28,877,219.25,849,0.03192702394526796,11432.321428571428
1849,Cisco 8x8 Inc. 6753i IP Business Phone System,26,1398,349.5,1372,0.01859799713876967,19625.76923076923
1850,PowerGen Dual USB Car Charger,14,1415,353.75,1401,0.009893992932862191,36891.07142857143
1851,Gear Head AU3700S Headset,16,1026,256.5,1010,0.015594541910331383,23405.625
1852,Pyle PRT45 Retro Home Telephone,4,1676,419.0,1672,0.002386634844868735,152935.0
1853,Macally Suction Cup Mount,26,1233,308.25,1207,0.021086780210867802,17309.423076923078
1854,PNY Rapid USB Car Charger - Black,2,705,176.25,703,0.0028368794326241137,128662.49999999999
1855,Nokia Lumia 521 (T-Mobile),20,954,238.5,934,0.020964360587002098,17410.5
1856,Mediabridge Sport Armband iPhone 5s,30,1796,449.0,1766,0.01670378619153675,21851.333333333332
1857,Panasonic KX TS3282W Corded phone,25,1759,439.75,1734,0.014212620807276862,25681.399999999998
1858,Cisco SPA112 2 Port Phone Adapter,11,1020,255.0,1009,0.010784313725490196,33845.454545454544
