order_key,order_id,order_date,date_key,customer_key,location_key,product_key,sales,quantity,discount,profit,lead_time_days
7612,US-2015-130491,2015-02-08,327,89,251,1074,9.54,2,0.0,4.293,3
7613,US-2015-130491,2015-02-08,327,89,251,903,5.81,1,0.0,1.8011,3
7614,US-2015-130491,2015-02-08,327,89,251,507,5.76,2,0.0,1.728,3
7615,CA-2015-113740,2015-08-24,481,674,390,137,14.91,3,0.0,4.6221,4
7616,CA-2014-148425,2014-11-30,277,640,163,646,6.642,9,0.7,-4.428,4
7617,CA-2016-144309,2016-12-10,896,160,397,1126,18.54,2,0.0,8.7138,6
7618,CA-2016-144309,2016-12-10,896,160,397,782,679.96,5,0.2,220.987,6
7619,CA-2017-151225,2017-10-27,1174,394,64,329,189.576,1,0.2,9.4788,2
7620,CA-2017-151225,2017-10-27,1174,394,64,1833,71.96,5,0.2,7.196,2
7621,US-2014-144078,2014-11-25,272,623,64,1734,539.92,5,0.2,47.243,4
7622,US-2014-144078,2014-11-25,272,623,64,90,725.344,4,0.2,54.4008,4
7623,US-2014-144078,2014-11-25,272,623,64,628,7.44,3,0.0,2.604,4
7624,CA-2014-124464,2014-07-14,155,716,139,388,39.48,1,0.0,11.0544,6
7625,CA-2015-136805,2015-05-23,411,569,296,407,850.5,5,0.1,245.7,4
7626,CA-2015-136805,2015-05-23,411,569,296,269,75.33,9,0.0,19.5858,4
7627,US-2015-159499,2015-11-21,556,272,16,437,325.632,6,0.2,28.4928,2
7628,US-2015-159499,2015-11-21,556,272,16,1540,23.344,2,0.2,-1.459,2
7629,US-2015-159499,2015-11-21,556,272,16,985,16.52,5,0.2,5.369,2
7630,CA-2014-162089,2014-03-30,65,533,503,867,335.72,5,0.2,113.3055,2
7631,CA-2014-162089,2014-03-30,65,533,503,1744,251.944,7,0.2,88.1804,2
7632,CA-2014-162089,2014-03-30,65,533,503,86,127.302,7,0.3,-9.093,2
7633,US-2017-158526,2017-12-29,1236,430,260,93,1207.84,8,0.0,314.0384,3
7634,US-2017-158526,2017-12-29,1236,430,260,737,12.53,1,0.0,5.8891,3
7635,US-2017-158526,2017-12-29,1236,430,260,592,34.58,1,0.0,10.0282,3
7636,US-2017-158526,2017-12-29,1236,430,260,125,300.98,1,0.0,87.2842,3
7637,US-2017-158526,2017-12-29,1236,430,260,69,258.75,3,0.0,77.625,3
7638,CA-2017-104885,2017-03-02,959,197,139,525,59.52,3,0.0,15.4752,6
7639,CA-2017-104885,2017-03-02,959,197,139,884,57.96,7,0.0,27.2412,6
7640,CA-2017-104885,2017-03-02,959,197,139,35,441.96,2,0.0,101.6508,6
7641,CA-2017-104885,2017-03-02,959,197,139,1188,68.04,6,0.0,33.3396,6
7642,US-2016-157490,2016-10-06,836,450,126,1636,703.71,6,0.7,-938.28,1
7643,US-2016-157490,2016-10-06,836,450,126,751,17.904,4,0.7,-14.92,1
7644,US-2016-157490,2016-10-06,836,450,126,743,11.976,4,0.7,-9.1816,1
7645,US-2016-157490,2016-10-06,836,450,126,1502,67.96,5,0.2,0.8495,1
7646,CA-2015-161452,2015-04-05,369,121,64,117,892.224,3,0.2,89.2224,6
7647,US-2014-115196,2014-09-09,199,219,410,1639,1299.99,2,0.5,-571.9956,4
7648,CA-2016-138968,2016-03-15,654,282,91,778,4.544,2,0.2,1.6472,1
7649,CA-2016-138968,2016-03-15,654,282,91,54,1352.032,4,0.2,84.502,1
7650,CA-2015-101889,2015-12-27,591,192,434,365,1548.99,9,0.4,-464.697,4
7651,CA-2015-101889,2015-12-27,591,192,434,884,19.872,3,0.2,6.7068,4
7652,CA-2017-110821,2017-08-07,1101,148,511,1501,119.448,3,0.2,-13.4379,1
7653,CA-2017-110821,2017-08-07,1101,148,511,1381,118.16,2,0.2,-25.109,1
7654,CA-2015-121552,2015-03-22,358,292,5,575,19.56,4,0.0,5.4768,5
7655,CA-2015-107685,2015-11-30,565,395,349,237,80.96,4,0.0,29.1456,2
7656,CA-2015-107685,2015-11-30,565,395,349,1236,25.92,4,0.0,12.4416,2
7657,US-2014-120740,2014-04-15,78,610,64,382,106.96,2,0.0,31.0184,0
7658,US-2014-120740,2014-04-15,78,610,64,291,187.76,4,0.0,76.9816,0
7659,CA-2017-155740,2017-07-30,1094,745,431,676,76.776,4,0.7,-53.7432,3
7660,CA-2017-146493,2017-06-01,1041,184,344,784,53.9,5,0.0,25.872,4
7661,CA-2014-105417,2014-01-07,5,785,523,312,76.728,3,0.6,-53.7096,5
7662,CA-2014-105417,2014-01-07,5,785,523,788,10.43,7,0.8,-18.2525,5
7663,US-2017-141509,2017-09-29,1149,676,64,544,99.2,5,0.0,25.792,2
7664,CA-2017-139493,2017-09-13,1134,690,399,571,15.92,5,0.2,2.786,6
7665,CA-2014-151967,2014-10-22,241,553,264,143,129.92,4,0.0,10.3936,4
7666,US-2016-140158,2016-10-04,835,235,468,673,30.4,1,0.0,13.984,4
7667,US-2016-140158,2016-10-04,835,235,468,1605,5399.91,9,0.0,2591.9568,4
7668,US-2016-140158,2016-10-04,835,235,468,1297,119.1,3,0.0,34.539,4
7669,CA-2015-130974,2015-11-27,562,483,281,1072,40.08,6,0.0,19.2384,2
7670,CA-2015-130974,2015-11-27,562,483,281,1083,59.94,3,0.0,28.1718,2
7671,CA-2015-130974,2015-11-27,562,483,281,1551,259.98,2,0.0,88.3932,2
7672,CA-2015-130974,2015-11-27,562,483,281,26,170.98,1,0.0,32.4862,2
7673,CA-2015-130974,2015-11-27,562,483,281,228,38.97,3,0.0,4.6764,2
7674,CA-2015-130974,2015-11-27,562,483,281,1234,154.9,5,0.0,69.705,2
7675,CA-2015-130974,2015-11-27,562,483,281,373,446.068,4,0.3,0.0,2
7676,CA-2017-133487,2017-05-06,1019,769,79,402,152.94,3,0.0,41.2938,3
7677,CA-2014-142951,2014-10-08,227,365,403,1526,23.472,3,0.2,4.9878,0
7678,CA-2014-133592,2014-12-31,305,437,468,1210,195.64,4,0.0,91.9508,7
7679,CA-2014-133592,2014-12-31,305,437,468,1177,14.94,3,0.0,7.0218,7
7680,CA-2014-133592,2014-12-31,305,437,468,1518,1687.8,4,0.0,742.632,7
7681,CA-2014-133592,2014-12-31,305,437,468,3,341.96,2,0.0,78.6508,7
7682,CA-2014-133592,2014-12-31,305,437,468,121,605.88,6,0.0,151.47,7
7683,CA-2015-120782,2015-04-28,389,683,302,452,186.732,1,0.1,41.496,3
7684,CA-2015-120782,2015-04-28,389,683,302,777,3812.97,3,0.0,1906.485,3
7685,CA-2015-116876,2015-02-14,330,770,393,756,26.424,9,0.2,9.5787,7
7686,CA-2015-116876,2015-02-14,330,770,393,1780,625.99,1,0.0,187.797,7
7687,CA-2016-169838,2016-11-25,882,66,299,326,1568.61,9,0.0,329.4081,4
7688,CA-2016-169838,2016-11-25,882,66,299,802,17.3,1,0.0,8.304,4
7689,CA-2016-169838,2016-11-25,882,66,299,1585,160.0,8,0.0,62.4,4
7690,US-2017-128951,2017-07-15,1080,658,570,418,179.94,3,0.0,50.3832,2
7691,US-2017-128951,2017-07-15,1080,658,570,371,872.94,3,0.0,157.1292,2
7692,US-2017-128951,2017-07-15,1080,658,570,1208,12.96,2,0.0,6.2208,2
7693,CA-2014-102330,2014-12-29,303,36,35,997,88.8,6,0.0,44.4,5
7694,CA-2014-102330,2014-12-29,303,36,35,1711,319.968,4,0.2,35.9964,5
7695,CA-2016-118899,2016-03-22,660,487,587,130,167.888,7,0.2,14.6902,0
7696,CA-2017-107958,2017-07-02,1068,30,522,1045,163.96,5,0.2,59.4355,3
7697,CA-2017-107958,2017-07-02,1068,30,522,714,5.232,4,0.8,-8.1096,3
7698,CA-2017-151799,2017-12-14,1221,83,284,1610,1199.98,2,0.0,467.9922,4
7699,CA-2017-151799,2017-12-14,1221,83,284,1381,73.85,1,0.0,2.2155,4
7700,CA-2017-151799,2017-12-14,1221,83,284,1434,25.71,3,0.0,6.6846,4
7701,CA-2017-151799,2017-12-14,1221,83,284,917,17.28,6,0.0,8.1216,4
7702,CA-2017-151799,2017-12-14,1221,83,284,356,526.582,2,0.3,-52.6582,4
7703,CA-2016-114601,2016-08-26,798,3,296,1064,11.56,2,0.0,5.6644,7
7704,CA-2016-114601,2016-08-26,798,3,296,1758,209.97,3,0.0,58.7916,7
7705,CA-2016-114601,2016-08-26,798,3,296,363,447.84,4,0.0,98.5248,7
7706,CA-2016-114601,2016-08-26,798,3,296,1572,479.97,3,0.0,163.1898,7
7707,CA-2016-114601,2016-08-26,798,3,296,556,8.64,3,0.0,2.5056,7
7708,CA-2017-100237,2017-10-15,1164,723,554,529,11.68,2,0.0,4.2048,4
7709,CA-2014-139542,2014-10-25,243,263,464,1502,40.776,3,0.2,0.5097,4
7710,CA-2014-139542,2014-10-25,243,263,464,651,13.698,3,0.7,-9.5886,4
7711,US-2015-142811,2015-04-02,367,389,14,1800,87.8,5,0.2,32.925,5
7712,CA-2017-139353,2017-10-28,1175,390,406,200,77.952,3,0.2,15.5904,2
7713,CA-2017-139353,2017-10-28,1175,390,406,1347,147.184,2,0.2,-29.4368,2
7714,CA-2017-139353,2017-10-28,1175,390,406,1038,47.952,3,0.2,16.1838,2
7715,CA-2014-150203,2014-12-05,282,342,64,408,250.26,6,0.0,72.5754,2
7716,US-2017-101518,2017-11-03,1181,584,464,1502,40.776,3,0.2,0.5097,5
7717,CA-2015-149636,2015-01-06,310,708,115,1248,29.6,5,0.2,9.25,6
7718,CA-2015-149636,2015-01-06,310,708,115,747,1.938,2,0.7,-1.3566,6
7719,US-2017-146213,2017-09-09,1130,491,64,1489,159.96,4,0.0,51.1872,5
7720,CA-2015-108588,2015-01-05,309,87,390,525,59.52,3,0.0,15.4752,5
7721,CA-2015-108588,2015-01-05,309,87,390,848,17.48,2,0.0,8.2156,5
7722,CA-2015-108588,2015-01-05,309,87,390,826,13.168,2,0.2,4.6088,5
7723,US-2017-138086,2017-04-16,1001,399,91,377,40.74,3,0.0,12.222,4
7724,CA-2015-139374,2015-09-10,494,46,499,118,179.886,1,0.3,-2.5698,4
7725,CA-2016-113978,2016-09-25,826,767,422,454,286.256,1,0.2,17.891,4
7726,CA-2016-113978,2016-09-25,826,767,422,1420,24.224,2,0.2,-4.8448,4
7727,CA-2016-113978,2016-09-25,826,767,422,1376,331.536,3,0.2,-82.884,4
7728,US-2015-150231,2015-03-16,353,380,390,529,17.52,3,0.0,6.3072,4
7729,CA-2016-106915,2016-11-26,883,293,514,494,17.856,4,0.2,4.2408,6
7730,US-2016-109260,2016-09-26,827,756,174,1538,431.976,3,0.2,-75.5958,5
7731,CA-2017-104850,2017-06-13,1052,774,587,111,291.136,4,0.2,-25.4744,6
7732,CA-2017-140508,2017-09-18,1139,582,511,851,114.848,4,0.2,35.89,3
7733,CA-2017-143294,2017-06-02,1042,349,522,1072,10.688,2,0.2,3.7408,6
7734,CA-2016-165673,2016-05-15,707,529,440,1069,15.232,4,0.2,5.5216,4
7735,CA-2017-134418,2017-09-15,1136,306,587,619,12.42,3,0.0,5.2164,5
7736,US-2016-106313,2016-08-22,796,205,587,1136,19.44,3,0.0,9.3312,4
7737,CA-2014-105872,2014-05-30,117,366,390,785,70.368,4,0.2,26.388,7
7738,CA-2017-108287,2017-12-18,1225,21,403,515,12.672,9,0.2,1.4256,2
7739,CA-2017-141103,2017-07-30,1094,361,271,1815,89.95,5,0.0,43.176,7
7740,CA-2014-154781,2014-11-21,268,677,91,1114,6.58,2,0.0,3.0268,5
7741,CA-2014-154781,2014-11-21,268,677,91,1471,94.99,1,0.0,28.497,5
7742,CA-2015-147816,2015-09-24,507,156,20,1800,35.12,2,0.2,13.17,2
7743,CA-2017-105326,2017-08-20,1112,445,64,1116,25.92,4,0.0,12.4416,7
7744,CA-2016-133613,2016-06-17,738,166,137,720,7.96,2,0.0,3.7412,5
7745,CA-2016-133613,2016-06-17,738,166,137,1846,566.97,3,0.0,153.0819,5
7746,CA-2016-133613,2016-06-17,738,166,137,601,9.84,3,0.0,2.8536,5
7747,CA-2015-109113,2015-12-19,583,266,202,1593,25.488,2,0.2,4.779,4
7748,CA-2015-156153,2015-05-31,418,185,387,935,7.56,6,0.0,0.3024,2
7749,CA-2015-133242,2015-06-18,431,431,561,259,60.84,3,0.0,19.4688,6
7750,CA-2015-133242,2015-06-18,431,431,561,1401,450.04,2,0.0,58.5052,6
7751,CA-2015-133242,2015-06-18,431,431,561,802,34.6,2,0.0,16.608,6
7752,CA-2015-133242,2015-06-18,431,431,561,1773,467.97,3,0.0,140.391,6
7753,CA-2015-133242,2015-06-18,431,431,561,840,33.02,2,0.0,15.8496,6
7754,CA-2015-158323,2015-11-30,565,11,412,188,17.088,2,0.2,1.068,3
7755,CA-2015-161795,2015-12-21,585,29,423,535,3.008,2,0.2,0.3384,2
7756,CA-2017-100902,2017-11-17,1195,150,403,1175,268.24,7,0.2,93.884,4
7757,CA-2017-100902,2017-11-17,1195,150,403,1554,431.16,5,0.2,107.79,4
7758,CA-2017-112844,2017-11-13,1191,708,382,1826,43.6,4,0.0,12.208,3
7759,CA-2017-112844,2017-11-13,1191,708,382,310,154.95,3,0.0,30.99,3
7760,CA-2016-158925,2016-10-24,852,400,522,1203,15.552,3,0.2,5.4432,4
7761,CA-2014-155390,2014-12-06,283,86,491,1224,42.208,2,0.2,13.7176,5
7762,CA-2017-123071,2017-12-03,1211,135,538,1230,10.368,2,0.2,3.6288,3
7763,CA-2017-156391,2017-09-26,1147,699,456,576,2.224,1,0.2,0.556,2
7764,CA-2015-103093,2015-02-03,324,290,180,884,74.52,9,0.0,35.0244,4
7765,US-2017-118941,2017-08-12,1104,66,273,613,17.52,3,0.0,5.256,0
7766,US-2017-118941,2017-08-12,1104,66,273,89,1779.9,5,0.0,373.779,0
7767,US-2017-118941,2017-08-12,1104,66,273,537,219.9,5,0.0,59.373,0
7768,CA-2015-169299,2015-08-24,481,228,454,543,7.152,3,0.2,0.7152,2
7769,CA-2017-154088,2017-11-12,1190,449,174,1225,26.72,5,0.2,9.352,5
7770,CA-2016-155978,2016-08-01,776,763,84,1793,1039.728,2,0.2,90.9762,0
7771,CA-2016-155978,2016-08-01,776,763,84,438,45.96,2,0.0,13.788,0
7772,CA-2016-108196,2016-11-25,882,181,432,658,456.588,2,0.7,-304.392,7
7773,CA-2016-108196,2016-11-25,882,181,432,1620,4499.985,5,0.7,-6599.978,7
7774,CA-2016-108196,2016-11-25,882,181,432,1481,59.976,3,0.2,11.9952,7
7775,CA-2016-152800,2016-04-13,680,711,91,861,6.12,3,0.0,2.8764,2
7776,CA-2014-166961,2014-12-27,301,142,69,405,10.98,1,0.0,2.9646,4
7777,CA-2014-166961,2014-12-27,301,142,69,936,7.86,3,0.0,3.6156,4
7778,CA-2014-166961,2014-12-27,301,142,69,1414,51.45,3,0.0,13.8915,4
7779,CA-2014-166961,2014-12-27,301,142,69,734,37.056,3,0.2,13.896,4
7780,CA-2016-139381,2016-04-18,685,642,563,402,203.92,4,0.0,55.0584,4
7781,CA-2016-139381,2016-04-18,685,642,563,1860,29.56,4,0.0,7.9812,4
7782,CA-2015-132136,2015-03-08,346,290,202,745,8.568,3,0.8,-14.5656,4
7783,CA-2016-162236,2016-11-04,861,277,403,1392,45.248,2,0.2,3.9592,2
7784,CA-2016-162236,2016-11-04,861,277,403,344,876.3,10,0.4,-292.1,2
7785,CA-2016-162236,2016-11-04,861,277,403,1445,185.376,2,0.2,-34.758,2
7786,US-2014-111353,2014-11-29,276,585,390,981,25.06,2,0.0,11.7782,7
7787,US-2016-117037,2016-05-17,709,482,202,648,2.89,1,0.8,-4.7685,3
7788,US-2016-117037,2016-05-17,709,482,202,913,7.896,3,0.2,2.4675,3
7789,US-2016-117037,2016-05-17,709,482,202,318,22.608,3,0.6,-10.1736,3
7790,US-2016-117037,2016-05-17,709,482,202,1074,30.528,8,0.2,9.54,3
7791,CA-2017-160801,2017-09-19,1140,283,464,684,4.842,3,0.7,-3.3894,0
7792,CA-2016-108364,2016-12-19,905,99,202,721,1.8,5,0.8,-2.88,5
7793,CA-2017-169362,2017-10-12,1161,710,511,1495,39.984,2,0.2,-1.4994,3
7794,CA-2015-127481,2015-12-12,576,350,349,1151,32.4,5,0.0,15.876,3
7795,CA-2015-127481,2015-12-12,576,350,349,1169,97.88,2,0.0,48.94,3
7796,CA-2015-112711,2015-07-12,450,289,497,1698,307.168,4,0.2,30.7168,6
7797,US-2015-145121,2015-10-02,513,534,133,678,26.9,5,0.0,13.181,4
7798,CA-2017-166184,2017-03-24,979,333,390,897,47.01,3,0.0,22.0947,3
7799,CA-2017-166184,2017-03-24,979,333,390,1782,469.99,1,0.0,136.2971,3
7800,CA-2017-166184,2017-03-24,979,333,390,106,207.846,3,0.1,2.3094,3
7801,CA-2017-157413,2017-06-01,1041,118,464,1380,324.744,3,0.2,-77.1267,5
7802,CA-2014-143637,2014-03-24,60,539,51,237,40.48,2,0.0,14.5728,5
7803,CA-2015-102260,2015-09-22,506,695,485,994,12.0,4,0.2,4.2,4
7804,CA-2015-102260,2015-09-22,506,695,485,1401,720.064,4,0.2,-63.0056,4
7805,CA-2015-102260,2015-09-22,506,695,485,1364,25.424,1,0.2,-4.767,4
7806,CA-2015-102260,2015-09-22,506,695,485,515,2.816,2,0.2,0.3168,4
7807,CA-2015-102260,2015-09-22,506,695,485,638,3.204,2,0.7,-2.5632,4
7808,US-2016-137295,2016-01-08,601,785,414,816,30.828,7,0.7,-24.6624,5
7809,US-2016-137295,2016-01-08,601,785,414,539,47.616,3,0.2,5.952,5
7810,US-2016-137295,2016-01-08,601,785,414,1830,108.784,2,0.2,10.8784,5
7811,CA-2016-134334,2016-02-14,629,214,272,1074,4.77,1,0.0,2.1465,1
7812,CA-2016-134334,2016-02-14,629,214,272,530,7.98,3,0.0,2.0748,1
7813,CA-2016-134334,2016-02-14,629,214,272,342,550.431,3,0.3,-47.1798,1
7814,CA-2016-134334,2016-02-14,629,214,272,254,10.56,6,0.0,4.6464,1
7815,US-2017-109316,2017-06-08,1047,504,64,49,1497.666,2,0.15,140.9568,2
7816,US-2017-109316,2017-06-08,1047,504,64,1690,17.52,2,0.2,-3.504,2
7817,CA-2016-138478,2016-10-21,849,233,350,547,113.22,3,0.0,29.4372,5
7818,CA-2016-138478,2016-10-21,849,233,350,1129,35.88,6,0.0,17.5812,5
7819,CA-2016-138478,2016-10-21,849,233,350,683,4535.976,3,0.2,1644.2913,5
7820,CA-2017-150469,2017-01-26,934,147,91,908,11.84,8,0.0,5.6832,4
7821,CA-2017-152436,2017-12-08,1216,185,467,1291,592.74,6,0.0,160.0398,2
7822,CA-2016-169334,2016-10-21,849,314,487,1419,111.672,9,0.2,6.9795,3
7823,US-2014-115413,2014-08-26,187,607,139,598,8.64,3,0.0,2.5056,6
7824,US-2014-115413,2014-08-26,187,607,139,1541,149.97,3,0.0,52.4895,6
7825,CA-2014-125150,2014-05-16,104,614,64,92,232.88,5,0.2,17.466,7
7826,CA-2015-127327,2015-02-03,324,614,394,121,90.882,1,0.1,15.147,4
7827,CA-2017-117114,2017-10-31,1178,186,202,1828,508.768,4,0.2,38.1576,5
7828,CA-2017-117114,2017-10-31,1178,186,202,854,9.912,3,0.2,3.2214,5
7829,CA-2015-137302,2015-04-26,387,119,90,80,63.936,3,0.2,6.3936,5
7830,CA-2015-137302,2015-04-26,387,119,90,489,59.52,3,0.0,15.4752,5
7831,CA-2015-137302,2015-04-26,387,119,90,1802,311.976,3,0.2,38.997,5
7832,CA-2015-137302,2015-04-26,387,119,90,695,50.352,3,0.2,17.6232,5
7833,CA-2016-112382,2016-05-09,702,486,522,1731,19.136,2,0.2,1.9136,4
7834,CA-2015-128958,2015-01-24,318,170,177,630,13.12,5,0.2,2.132,4
7835,CA-2015-106257,2015-04-13,376,253,64,343,241.568,2,0.2,-15.098,4
7836,CA-2015-106257,2015-04-13,376,253,64,1727,479.92,2,0.2,41.993,4
7837,CA-2015-149083,2015-09-25,508,692,587,123,307.136,4,0.2,-11.5176,5
7838,CA-2015-149083,2015-09-25,508,692,587,983,12.6,2,0.0,5.796,5
7839,CA-2015-149083,2015-09-25,508,692,587,1536,159.98,2,0.0,57.5928,5
7840,US-2014-137869,2014-03-28,63,183,245,861,6.12,3,0.0,2.8764,5
7841,US-2014-137869,2014-03-28,63,183,245,361,1184.72,4,0.0,106.6248,5
7842,CA-2016-116603,2016-07-17,763,60,390,438,45.96,2,0.0,13.788,5
7843,CA-2014-158470,2014-04-19,81,22,561,779,58.05,3,0.0,26.703,4
7844,CA-2014-158470,2014-04-19,81,22,561,1111,71.28,11,0.0,34.2144,4
7845,US-2017-123834,2017-07-21,1085,306,537,330,124.404,4,0.3,-21.3264,4
7846,CA-2015-125976,2015-09-27,510,376,561,1085,154.9,5,0.0,69.705,5
7847,CA-2015-125976,2015-09-27,510,376,561,1773,1871.88,12,0.0,561.564,5
7848,CA-2016-128706,2016-02-27,638,242,522,288,16.192,2,0.6,-6.8816,4
7849,CA-2016-104311,2016-05-02,696,53,524,1299,18.936,3,0.2,-3.7872,4
7850,CA-2016-104311,2016-05-02,696,53,524,1382,12.672,3,0.2,-3.168,4
7851,CA-2016-104311,2016-05-02,696,53,524,957,5.04,2,0.2,1.764,4
7852,CA-2014-169649,2014-12-09,286,763,202,1024,8.448,2,0.2,2.9568,6
7853,CA-2014-169649,2014-12-09,286,763,202,449,20.388,2,0.8,-53.0088,6
7854,CA-2015-144890,2015-12-25,589,701,64,1108,9.96,2,0.0,4.8804,4
7855,CA-2017-135587,2017-12-07,1215,89,327,467,320.64,4,0.0,89.7792,5
7856,CA-2017-135587,2017-12-07,1215,89,327,1491,52.0,4,0.0,23.4,5
7857,CA-2014-103429,2014-05-30,117,479,390,815,25.584,2,0.2,8.9544,2
7858,CA-2014-103429,2014-05-30,117,479,390,1811,464.0,5,0.0,134.56,2
7859,CA-2014-103429,2014-05-30,117,479,390,396,235.95,3,0.0,77.8635,2
7860,CA-2014-103429,2014-05-30,117,479,390,1120,39.96,4,0.0,17.982,2
7861,CA-2017-152261,2017-03-02,959,340,424,734,18.528,4,0.7,-12.352,4
7862,CA-2015-142993,2015-10-12,521,414,587,1549,17.9,2,0.0,3.401,5
7863,CA-2015-142993,2015-10-12,521,414,587,1324,81.96,2,0.0,0.0,5
7864,CA-2015-143364,2015-07-14,452,748,14,1379,272.736,3,0.2,-64.7748,5
7865,CA-2015-143364,2015-07-14,452,748,14,1135,18.496,4,0.2,6.7048,5
7866,CA-2015-143364,2015-07-14,452,748,14,122,441.92,2,0.2,49.716,5
7867,CA-2015-143364,2015-07-14,452,748,14,11,127.764,6,0.7,-191.646,5
7868,CA-2014-100972,2014-11-19,266,195,557,1045,166.44,3,0.0,79.8912,5
7869,CA-2016-136994,2016-05-27,719,476,64,1061,13.38,2,0.0,6.1548,6
7870,US-2017-166233,2017-07-03,1069,532,412,1521,24.0,2,0.2,-2.7,6
7871,CA-2017-122112,2017-09-25,1146,121,431,896,24.448,4,0.2,8.8624,4
7872,CA-2016-101672,2016-10-03,834,189,59,975,6.16,2,0.0,2.9568,4
7873,CA-2016-101672,2016-10-03,834,189,59,119,915.136,4,0.2,102.9528,4
7874,CA-2016-101672,2016-10-03,834,189,59,1274,8.56,2,0.0,3.852,4
7875,CA-2016-101672,2016-10-03,834,189,59,1137,97.82,2,0.0,45.9754,4
7876,CA-2017-168403,2017-09-09,1130,211,454,1151,31.104,6,0.2,11.2752,6
7877,CA-2017-168403,2017-09-09,1130,211,454,447,11.176,1,0.2,0.8382,6
7878,CA-2015-148705,2015-03-12,349,254,403,968,5.04,2,0.2,1.764,6
7879,CA-2016-160241,2016-11-29,886,235,196,274,242.176,4,0.6,-302.72,5
7880,CA-2016-155747,2016-06-14,735,407,464,354,337.176,2,0.4,-118.0116,7
7881,CA-2017-118017,2017-12-03,1211,451,127,602,13.344,6,0.2,1.0008,3
7882,CA-2017-118017,2017-12-03,1211,451,127,1516,76.752,6,0.2,10.5534,3
7883,CA-2017-118017,2017-12-03,1211,451,127,1516,102.336,8,0.2,14.0712,3
7884,CA-2017-118017,2017-12-03,1211,451,127,1161,10.32,2,0.2,3.741,3
7885,CA-2017-118017,2017-12-03,1211,451,127,1457,47.32,7,0.2,5.915,3
7886,CA-2017-118017,2017-12-03,1211,451,127,298,23.376,3,0.2,7.0128,3
7887,CA-2017-118017,2017-12-03,1211,451,127,296,16.72,5,0.2,3.344,3
7888,CA-2017-118017,2017-12-03,1211,451,127,288,16.192,1,0.2,4.6552,3
7889,CA-2016-113117,2016-08-16,790,401,45,1015,32.4,5,0.0,15.552,6
7890,CA-2016-148684,2016-12-25,910,769,23,600,19.89,9,0.0,5.3703,4
7891,CA-2016-148684,2016-12-25,910,769,23,1509,399.98,2,0.0,171.9914,4
7892,CA-2016-148684,2016-12-25,910,769,23,262,343.85,5,0.0,137.54,4
7893,CA-2016-148684,2016-12-25,910,769,23,1213,106.32,3,0.0,49.9704,4
7894,CA-2017-125367,2017-07-23,1087,569,390,736,13.92,3,0.2,4.35,7
7895,CA-2017-124744,2017-06-21,1059,262,590,753,82.4,5,0.0,40.376,4
7896,CA-2017-124744,2017-06-21,1059,262,590,644,6.24,2,0.0,3.0576,4
7897,CA-2017-124744,2017-06-21,1059,262,590,1145,447.84,8,0.0,219.4416,4
7898,CA-2017-128363,2017-08-13,1105,200,491,410,272.048,7,0.2,30.6054,5
7899,CA-2017-128363,2017-08-13,1105,200,491,692,1614.582,6,0.7,-1237.8462,5
7900,CA-2017-128363,2017-08-13,1105,200,491,937,24.32,5,0.2,9.12,5
7901,CA-2017-128363,2017-08-13,1105,200,491,1569,1.584,2,0.2,0.4752,5
7902,CA-2017-128363,2017-08-13,1105,200,491,253,31.984,1,0.2,0.0,5
7903,CA-2017-128363,2017-08-13,1105,200,491,889,14.76,5,0.2,4.797,5
7904,CA-2017-128363,2017-08-13,1105,200,491,83,423.648,2,0.2,47.6604,5
7905,CA-2015-126669,2015-11-07,543,229,522,1100,76.64,2,0.2,26.824,6
7906,US-2015-118766,2015-10-15,523,473,511,858,4.464,1,0.2,1.674,7
7907,US-2015-118766,2015-10-15,523,473,511,750,3.96,10,0.8,-6.93,7
7908,CA-2016-112585,2016-07-30,774,662,91,454,715.64,2,0.0,178.91,3
7909,CA-2016-149762,2016-12-03,890,634,70,363,268.704,3,0.2,6.7176,4
7910,CA-2016-149762,2016-12-03,890,634,70,526,21.92,8,0.0,5.9184,4
7911,CA-2016-149762,2016-12-03,890,634,70,1349,48.72,3,0.0,7.308,4
7912,CA-2016-149762,2016-12-03,890,634,70,7,205.666,2,0.15,-12.098,4
7913,CA-2016-167605,2016-04-28,693,625,223,191,30.344,2,0.6,-31.8612,2
7914,US-2017-105697,2017-08-25,1117,356,422,1406,25.696,2,0.2,1.9272,2
7915,CA-2017-165323,2017-06-17,1055,713,390,1665,3404.5,5,0.0,1668.205,4
7916,CA-2017-165323,2017-06-17,1055,713,390,1602,101.34,3,0.0,8.1072,4
7917,CA-2015-110891,2015-11-20,555,606,464,98,344.372,4,0.3,-93.4724,4
7918,CA-2017-100783,2017-09-04,1126,383,517,482,30.384,1,0.2,3.798,4
7919,CA-2015-152513,2015-07-04,443,402,90,745,22.848,2,0.2,7.4256,4
7920,CA-2017-139822,2017-09-15,1136,245,137,1325,38.62,2,0.0,10.8136,6
7921,CA-2017-139822,2017-09-15,1136,245,137,1486,59.98,2,0.0,10.7964,6
7922,CA-2017-107713,2017-03-13,970,343,273,722,174.3,3,0.0,81.921,4
7923,CA-2017-134096,2017-09-24,1145,607,152,1698,383.96,5,0.2,38.396,5
7924,CA-2017-134096,2017-09-24,1145,607,152,802,15.57,3,0.7,-11.418,5
7925,CA-2016-125843,2016-08-13,787,642,569,733,22.32,4,0.0,10.7136,3
